El gran miercoles (1978)	7,1
El Greco (2008)	6,7
El guardaespaldas (1992)	5,5
El guerrero pacifico (2006)	7,0
El hombre de arena (2007)	5,6
El hombre de hielo (1984)	-
El hombre del tiempo (2005)	6,9
El hombre elefante (1980)	8,4
El hombre que susurraba a los caballos (1998)	6,3
El hombre que vino del mar (1997)	6,8
El imperio del Sol (1987)	7,7
El indomable Will Hunting	8,0
El juego del amor (2007)	6,2
El juego del matrimonio (2007)	6,5
El laberinto de Fauno (2006)	8,4
El laberinto rojo (1997)	5,9
El leñador	7,4
El lenguaje de los sueños (2003)	6,6
El libertino: The libertine (2004)	6,5
El libro mágico	6,1
El manantial de las colinas (1986)	7,9
El mercader de Venecia (2004)	7,1
El milagro (2004)	7,5
El mundo de Leland (2003)	7,1
El niño pez (2009)	6,0
El niño que gritó puta (1991)	6,2
El odio (1995)	8,0
El otro (2007)	8,1
El padrino (1972)	9,1
El padrino 2 (1974)	9,0
El padrino 3 (1990)	7,6
El pasado (2006)	7,2
El patio de mi cárcel (2008)	5,9
El pequeño Tate (1991)	6,5
El perfume: Historia de un asesino (2006)	7,5
El pianista	8,5
El portero de noche	6,7
El prado de las estrellas (2007)	5,8
El primer día del resto de tu vida (2009)	7,6
El príncipe de las mareas (1991)	6,4
El puente de San Luis Rey (2004)	5,0
El Regreso	8,1
El reportero (1975)	7,0
El Rey de los ladrones (2004)	5,9
El rey del juego (1965)	7,2
El rio de la vida	7,1
El rostro (1958)	6,3
El secreto	7,6
El secreto de la sirena (2006)	8,0
El show de Truman: Una vida en directo (1998)	8,0
El sueño de Cassandra (2007)	6,9
El tercer milagro (1999)	6,5
El tiempo que queda (2005)	7,2
El túnel (1987)	5,4
El ultimo gran mago (2007)	5,9
El ultimo Rey de Escocia (2006)	7,8
El último tango en París (1972)	7,1
El ultimo tren a Auschwitz (2006)	6,1
El velo pintado (2006)	7,6
El Violín (2005)	7,7
El vuelo del globo rojo (2007)	7,3
Electroshock (2006)	4,1
Elegir un amor	5,3
Elegy (2008)	6,9
Elizabeth (1998)	7,6
Elizabeth: La edad de oro (2007)	6,8
Ella es el partido (2007)	6,1
Elvis: el comienzo	7,3
En algun lugar de la memoria (2007)	7,8
En algún lugar del tiempo (1980)	7,0
En busca de la felicidad (2006)	7,8
En el amor y en la guerra (1997)	5,5
En el estanque dorado (1981)	7,5
En el nombre del padre (1993)	8,0
En el séptimo cielo (2009)	4,5
En el valle	7,5
En el valle de Elah (2007)	7,5
En la cuerda floja (2005)	7,9
En tierra de hombres	7,2
En un mundo libre (2007)	7,1
Enfrentados (2006)	6,9
Entre el bien y el mal	5,4
Equipo Marshall	7,1
Érase una vez en América (1984)	8,4
Erin Brockovich (2000)	7,2
Escuchando a Gabriel (2007)	4,2
Escuela de asesinos (2002)	7,3
Esencia de mujer (1992)	7,7
Espera al ultimo baile 2	5,9
Eternamente amigas (1988)	6,3
Eternamente joven	6,0
Eva al desnudo (1950)	8,5
Evasión o victoria (1981)	6,2
Evil (2003)	7,9
Expiación:  Más allá de la pasión (2007)	7,9
Extasis (1996)	6,6
F.I.S.T. (1978)	7,2
Factory girl	6,1
Factotum (2005)	6,6
Falsa amistad (2002)	5,2
Farinelli, il castrato (1994)	6,8
Fatwa (2006)	7,2
Fiel a si misma	7,2
Fireproof (2009)	5,5
Flores en el ático (1987)	4,8
Flores rotas	7,3
Forasteros (2008)	4,9
Fotografiando hadas (1997)	6,7
Fresh (1994)	8,3
Fresh (1994)	8,3
Frida (2002)	7,4
Frozen River: Río helado (2009)	7,3
Fuego (1996)	7,6
Fuego en el cuerpo (1981)	7,3
Fuera de control (1999)	6,5
Fuera del cielo (2006)	6,1
Fuerte Apache (2007)	7,7
Fuga de Alcatraz (1979)	7,6
Gabrielle (2005)	6,0
Gacy, el payaso asesino (2003)	4,6
Game 6 (2005)	6,0
Gandhi	8,2
Gangs of New York (2002)	7,4
Gangs of New York (2002)	7,4
Garage Olimpo	7,4
Gente poco corriente (2005)	6,6
Get Real (1998)	7,6
Ghost (1990)	6,9
Gia (1997)	6,8
Gigante (2009)	7,7
Gigantes hacia la victoria (2006)	6,8
Gladiator: El Gladiador (2000)	5,2
Glengarry Glen Ross: Éxito a cualquier precio (1992)	7,9
Gomorra (2008)	7,1
Goool: La película (2005)	3,2
Gozu (2003)	7,2
Gran bola de fuego (1989)	5,9
Gran Torino (2009)	8,4
Grandes esperanzas (1998)	6,5
Green street hooligans (2005)	7,5
Green street hooligans 2 (2009)	7,5
Gritos y susurros (1972)	8,0
Guardando las apariencias (2005)	7,5
Guerreros (2002)	6,2
Guerreros de antaño (1994)	7,9
Ha Ushpizin (2004)	7,4
Habana Blues (2005)	7,1
Habla, mudita (1973)	5,5
Hablando con la muerte (1988)	7,0
Hace mucho que te quiero (2008)	7,7
Hacia rutas salvajes (2008)	8,2
Half Nelson (2006)	7,5
Hamlet (2000)	7,7
Hamlet, el honor de la venganza	4,6
Hampones (1997)	5,9
Harry e hijo (1984)	5,7
Harsh Times: Vidas al limite (2005)	7,0
Haven (2004)	6,6
Hijos de la gloria (2006)	7,3
Hijos de un mismo Dios (2001)	6,9
Historias del Kronen (1995)	6,2
Hollywoodland (2006)	6,6
Hombres de honor (2000)	6,7
Homicidio en primer grado (1995)	7,0
Honey	4,6
Honeydripper (2007)	6,8
Hooligans (2005)	7,5
Hoosiers: Más que ídolos (1986)	7,5
Horas de luz (2004)	6,8
Hotel Danubio (2003)	5,8
Hotel Rwanda (2004)	8,3
Huelepega: Ley de la calle (1999)	7,0
Huevos de oro (1993)	6,1
Ilusiones de un mentiroso (1999)	6,1
Import / Export	7,4
Indochina (1992)	6,6
Infiel	6,5
Innocence (2004)	7,6
Inseparables (1988)	7,3
Interiores (1978)	7,4
Intrépidos Punks (1980)	6,4
Irina Palm (2007)	7,3
Iron Jawed Angels (2004)	7,4
Irresistible (2006)	6,1
Irreversible (2002)	7,3
Jackie Brown (1997)	7,6
Jovenes salvajes (2002)	5,3
Juegos de mujer	6,3
Juegos salvajes (1998)	6,6
Julia & Julia (2009)	6,9
Juntos, nada mas (2007)	6,7
Kaidan (2007)	8,0
Kalibre 35 (2000)	6,7
Kandahar (2001)	6,8
Karate kid 3: El desafio final (1989)	4,3
Katyn (2009)	6,9
Kinsey (2004)	7,3
Klass (2007)	7,8
Kramer contra Kramer	7,7
La apuesta perfecta: Even money (2007)	5,9
La aventura de los aguilas (2006)	5,8
La buena estrella	7,2
La buena nueva (2008)	5,6
La calle de las tentaciones (2002)	6,5
La carta esferica (2007)	5,3
La casa del lago (2006)	6,8
La ciencia del sueño (2006)	7,5
La cinta (2001)	7,3
La ciudad perdida	6,6
La clase	7,8
La conjura de El Escorial (2008)	5,3
La conjura de El Escorial (2008)	5,3
La desconocida (2008)	9,6
La duquesa: The duchess (2009)	6,9
La edad de la inocencia (1983)	7,1
La educacion de las hadas (2006)	6,3
La escafandra y la mariposa (2007)	8,1
La estanquera de Vallecas (1987)	6,1
La extraña que hay en tí	6,9
La feria de las vanidades (2004)	6,2
La flaqueza del Bolchevique (2003)	7,2
La flor de mi secreto (1995)	7,0
La fuerza de la ilusión (1992)	6,5
La fuerza de vivir	7,0
La fuerza del amor (2000)	6,4
La fuerza del cariño (1983)	7,3
La fuga (2001)	7,5
La ganadora (2005)	7,2
La guerra de Charlie Wilson (2007)	7,4
La habitacion azul (2003)	6,6
La habitación de Marvin (1996)	6,6
La habitación del hijo (2001)	7,4
La huella del silencio (2005)	5,6
La joven de la perla	7,1
La lengua de las mariposas (1999)	7,4
La Ley de Brooklyn (2007)	6,8
La ley de la calle: Dirty (2005)	7,1
La leyenda (2009)	7,5
La Leyenda de Bagger Vance (2000)	6,4
La leyenda de Nicholas Nickleby (2002)	8,5
La leyenda de Santa Claus (2008)	6,8
La leyenda del Dj Frankie Wilde (2004)	6,4
La leyenda del pianista en el océano	7,8
La lista de Schindler (1993)	8,9
La mala educación (2004)	7,5
La maldición del rubí (2006)	8,0
La mandolina del Capitán Corelli (2001)	5,7
La maquina del tiempo	5,6
La marca de Cain (2007)	4,0
La misma luna	7,4
La muerte del Sr. Lazarescu (2005)	7,8
La mujer del anarquista (2008)	5,9
La noche y la ciudad (1992)	6,4
La ola (2008)	8,7
La otra conquista	6,3
La Patagonia rebelde (1974)	7,6
La pianista (2001)	7,2
La pistola de mi hermano (1997)	5,6
La playa (2000)	6,2
La princesa y el mendigo (1997)	7,3
La rabia (2008)	8,6
La solución final	7,8
La sombra del cazador (2007)	2,3
La suerte dormida (2003)	6,7
La terminal (2004)	7,1
La terza madre: Mother of tears: the third mother (2007)	5,4
La teta asustada (2009)	7,4
La última tentación de Cristo (1988)	7,5
La velocidad funda el olvido (2009)	6,9
La ventana (2008)	8,8
La ventana secreta (2004)	6,4
La verdad oculta (2005)	6,9
La vida abismal (2007)	5,4
La vida de David Gale (2003)	7,3
La vida de los otros (2006)	8,5
La vida en juego (2006)	5,4
La vida en rosa (2007)	7,6
La vida es bella (1998)	8,4
La vida que te espera (2004)	6,8
La vida secreta de las abejas	7,0
La vida secreta de las palabras (2005)	7,5
La zona (2007)	8,1
Laberinto envenenado (2001)	6,1
Ladrones (2007)	6,7
Lansky (1999)	7,6
Lantana (2001)	7,4
Las 13 rosas (2007)	6,5
Las amistades peligrosas (1988)	7,6
Las confesiones del doctor Sachs (1999)	7,3
Las dos caras de la verdad (1996)	7,6
Las hermanas Bolena (2008)	6,7
Las hermanas de la Magdalena (2002)	7,9
Las horas del verano (2008)	7,0
Las manos	7,3
Las normas de la casa de la sidra (1999)	7,4
Las razones de mis amigos (2000)	6,2
Las torturas de la Inquisición (1970)	5,9
Las vírgenes suicidas (1999)	7,2
Lejos de la tierra quemada (2008)	6,9
Leo (2002)	6,2
León y olvido (2005)	6,6
Leonera (2008)	7,2
Leones por corderos	6,2
Leyendas de pasion (1994)	7,1
Líbero (2006)	7,1
Lilya Forever (2002)	7,9
Little Fish (2005)	6,4
Lluvia (2001)	8,4
Lo bueno de llorar (2006)	5,2
Lo chicos no lloran	7,6
Lo lunes al sol	7,7
Lola, la pelicula (2007)	5,5
Lolita (1997)	7,7
Los Borgia (2006)	6,3
Los chicos de Scottsboro (2006)	7,8
Los chicos del barrio (1991)	7,8
Los chicos del coro (2004)	7,8
Los chicos no lloran: Boys dont cry (1999)	7,6
Los elegidos (1999)	7,9
Los falsificadores (2007)	7,7
Los fantasmas de Goya (2006)	7,0
Los gritos del silencio (1984)	8,0
Los impostores (2003)	7,4
Los limoneros (2008)	5,7
Los lunes al sol (2002)	7,7
Los niños de Huang Shi (2008)	6,9
Los niños de San Judas (2003)	7,3
Los piratas de Silicon Valley (1999)	6,9
Los puentes de Madison	7,2
Los santos inocentes	8,3
Love Story (1970)	6,7
Luces de viernes noche	7,2
Lucia y el sexo (2001)	7,4
Lucky You (2007)	5,9
Lugares comunes	7,9
Lutero (2003)	7,3
M. Butterfly (1993)	6,7
Macbeth (1971)	8,0
Machuca (2004)	7,9
Mad city (1997)	6,1
Malabar Princess (2004)	6,2
Malas temporadas (2005)	6,4
Malena (2000)	7,4
Malos habitos (2006)	7,0
Mamá sangrienta (1970)	5,3
Máncora (2008)	8,8
Mansfield Park (2007)	7,0
Maradona, la mano de Dios (2007)	5,6
Marcado por el odio (1956)	7,4
Maria, llena eres de gracia (2004)	7,6
Martín: Hache (1997)	7,7
Mary Reilly (1996)	5,5
Mas alla de los sueños (1998)	6,6
Mas alla de Rangun (1995)	6,4
Más allá del juego (2007)	5,1
Máscara (1985)	7,1
Match point (2005)	7,8
Me llaman Radio (2003)	6,9
Memorias de Queens (2007)	7,1
Mensaje en una botella (1999)	5,6
Mentes peligrosas (1995)	5,8
Meteoro	6,4
Mi chica (1991)	6,3
Mi mejor enemigo (2005)	7,2
Mi nombre es Harvey Milk (2009)	7,9
Mi perro Skip (2000)	6,9
Mi vida sin mi (2003)	7,6
Michael Clayton (2007)	7,5
Mil años de oración	6,7
Million dollar baby (2004)	8,2
Miss Potter (2006)	7,2
Missing in America (2005)	6,4
Modigliani	6,9
Mongol (2008)	7,4
Monster (2003)	7,4
Morirse en Domingo (2006)	6,9
Mr. Brooks (2007)	7,5
Muerte de un viajante (1985)	7,3
Muerte entre las flores (1990)	8,0
My Blueberry Nights (2008)	6,8
Mystic River (2003)	8,0
Nacida libre (1966)	7,1
Nacido para ganar (1971)	5,8
Nacido y criado (2006)	6,8
Nathalie X (2003)	6,3
Naufrago (2000)	7,4
Navajeros	6,2
Ned Kelly, comienza la leyenda (2003)	6,4
Network, un mundo implacable (1976)	8,1
New York City (2005)	6,2
No basta una vida (2007)	6,7
No basta una vida (2007)	6,7
No mires para abajo (2009)	6,1
No sin mi hija (1990)	5,8
No te fallaré (2001)	4,9
November (2004)	5,9
Noviembre (2002)	5,9
Nueve vidas (2005)	6,9
Nuevo mundo (2006)	6,9
Nunca mas (2002)	5,4
Obsesion (2004)	7,0
Obsesionada (2009)	4,3
Oficial y caballero (1982)	6,8
Once	8,1
Once (2007)	8,1
Onegin (1999)	8,1
Orgullo y prejuicio (2005)	7,8
Orlando (1992)	7,0
Otoño en Nueva York (2000)	4,8
Pabellón de mujeres (2001)	5,7
Paradise now (2005)	7,6
Paraiso travel (2007)	7,5
Paris, Paris (2009)	6,2
Partes usadas	7,2
Pasión por el triunfo (1992)	6,5
Pasión sin fronteras (2007)	7,1
Pearl Harbor	5,4
Pecado original (2001)	5,6
Pelham 1,2,3 (1974)	6,6
Perfume de mujer	7,7
Persuasión (1995)	7,5
Phenomenon 2 (2003)	6,3
Phenomenon: algo extraordinario más allá del amor (1996)	6,3
Pi: Fe en el caos (1998)	7,6
Piratas de Sillicon Valley (1999)	6,9
Planta 4ª (2003)	7,0
Platillos volantes (2003)	6,4
Por amor al arte (2003)	6,8
Por siempre jamas (1998)	6,9
Posdata: P.S. i love you (2008)	6,9
Posesión (2002)	7,6
Prácticamente magia (1998)	5,5
Princesas (2005)	8,2
Promesas del Este (2007)	7,8
Prometeme (Zavet) (2007)	5,1
Prueba de fuego	6,2
Pudor (2007)	8,1
Puffball (2007)	4,4
Quadrophenia (1979)	7,0
Que nada nos separe (1995)	7,5
Que tan lejos (2006)	7,2
Quemar las naves (2007)	7,4
Querida Wendy (2005)	6,6
Qui Ju, una mujer china (1992)	7,5
Quiereme (2007)	7,6
Quiereme si te atreves (2003)	7,6
Quills (2000)	7,3
Quinceañera (2006)	7,1
R.A.F. Facción del ejército rojo	7,4
Railes y lazos (2007)	6,7
Rain Man (1988)	8,0
Ran (1985)	8,3
Ravenous (1999)	6,9
Rebelde sin causa (1955)	7,9
Rebeldes (1983)	6,9
Redacted (2007)	6,1
Resistencia (2009)	7,3
Resplandor en la oscuridad (1992)	6,0
Retorno a Brideshead (2008)	8,9
Retorno a Hansala (2008)	6,6
Retratos de una obsesión (2002)	7,0
Revolutionary Road (2009)	7,6
Ritmos del barrio (2007)	2,5
Rocky 1 (1976)	8,0
Romanzo criminale (2008)	7,2
Romeo y Julieta (1996)	7,8
Rommel, el zorro del desierto	7,1
Rosas rojas (2005)	6,6
Rounders (1998)	7,3
Running (1979)	7,6
Sábado noche, domingo mañana (1960)	7,6
Salon Kitty (1976)	5,3
Sangre de Cuba (2008)	6,8
Sangre y arena (1989)	7,0
Saraband (2003)	7,8
Satanas (2007)	7,0
Savage grace (2007)	5,8
Se quien me mató (2007)	3,6
Seabiscuit: Más allá de la leyenda (2003)	7,4
Seduciendo a un extraño (2007)	5,4
Seis grados de separación (1993)	6,9
Semillas de rencor (1995)	6,2
Sentencia de muerte	6,8
Sentido y sensibilidad (1995)	7,7
Separados por accidente (2009)	5,1
Sérpico (1973)	7,7
Sexo, mentiras y cintas de video (1989)	7,1
Shakespeare in love (1998)	7,4
Sherlock Holmes y el caso de la media de seda (2004)	6,8
Shine (1996)	7,6
Shiner (2000)	6,1
Shinobi (2005)	7,0
Shortbus (2006)	6,7
Showgirls (1995)	4,0
Sid y Nancy (1986)	7,0
Siddhartha (1972)	6,5
Siete almas: 7 almas (2008)	7,6
Siete mesas de billar francés (2007)	6,6
Silencio roto (2001)	7,0
Sin nombre (2009)	5,5
Sirenas (1994)	6,3
Slumdog millionaire (2009)	8,4
Snow Angels (2007)	7,1
Solo mia	6,1
Solo quiero caminar (2008)	5,6
Sombras del pasado (2002)	5,2
Son de mar (2001)	5,9
Sospechosos habituales (1995)	8,7
Studio 54 (1998)	5,5
Sueños de adolescente (2000)	6,4
Sueños mágicos (2005)	6,5
Susanna (1995)	8,1
Tacones lejanos (1991)	7,1
Taking Chance	7,2
Tallo de hierro (1987)	6,7
Tango feroz: La leyenda de Tanguito (1993)	6,8
Tarragona, paraíso en llamas (2007)	5,9
Taxi Driver	8,6
Te doy mis ojos	7,6
Teresa: El cuerpo de Cristo (2007)	4,6
Terror en Amityville (1979)	5,8
Tesis	7,6
Tetro (2009)	6,6
The Brave (1997)	6,9
The Class (2007)	7,8
The Damned United (2009)	7,6
The dead girl (2006)	6,8
The Emperor's club (2002)	6,8
The guardian (2006)	6,7
The Invisible: Lo que no se ve (2007)	4,2
The Lucky Ones (2008)	7,2
The River King (2005)	5,9
The visitor	5,5
The Wanderers: Las pandillas del Bronx (1979)	7,3
The War: La guerra (1994)	8,3
The women (2008)	7,6
This is England (2006)	7,9
Tim (1979)	8,0
Tina: La verdadera historia de Tina Turner (1993)	5,9
Tiptoes (2003)	5,0
Tiro de gracia (2002)	7,1
Tiro en la cabeza (2008)	4,2
Titanes, hicieron historia (2000)	7,5
Titanic (1997)	7,3
Todo el bien del mundo (2004)	7,7
Todo por un sueño	6,8
Todos estamos invitados (2008)	5,5
Todos los dias son tuyos (2007)	6,6
Todos los hombres del Rey	6,0
Tormenta de verano (2004)	7,7
Toro salvaje (1980)	8,4
Traffic (2000)	7,8
Tráfico humano (2005)	5,4
Trauma (2004)	6,0
Twin Peaks: Fuego camina conmigo (1982)	6,9
Un asunto muy oscuro (2007)	7,2
Un Corazon Invencible (2007)	6,7
Un dia de furia (1992)	7,5
Un domingo cualquiera (1999)	6,6
Un paseo por las nubes (1995)	6,2
Un poco de chocolate (2008)	6,2
Un verano en la Provenza (2008)	7,0
Una canción del pasado (2004)	7,2
Una casa en el fin del mundo (2004)	6,7
Una chica cortada en dos (2007)	5,8
Una cuestión de amor (2000)	6,3
Una habitación con vistas (1985)	7,5
Una historia de violencia (2005)	7,6
Una historia del Bronx (1993)	7,7
Una jornada particular (1977)	7,9
Una mala jugada (1998)	6,8
Una mente maravillosa (2001)	7,9
Una mujer difícil (2004)	6,8
Una proposicion indecente	5,3
Una relación privada (1999)	6,9
Una rosa de Francia (2006)	4,9
Underground (1995)	8,0
United 93 (Vuelo 93)	7,9
Vacas (1992)	6,7
Veneno en la piel (1993)	5,2
Veredicto final (1982)	7,7
Veronica Guerin (2003)	6,8
Victima de guerra (2002)	6,8
Vidas furtivas (2000)	6,0
Visionarios (2001)	5,5
Viven (1992)	6,9
Voces inocentes (2004)	8,0
Volver (2006)	7,7
Vorvik (2005)	4,3
Wall Street	7,3
Wall Street (1987)	7,3
Wimbledon: El amor esta en juego	6,4
World Trade Center (2006)	6,3
X (2002)	7,7
XXY (2007)	8,0
Y ahora, damas y caballeros (2002)	8,5
Yellow (2006)	7,5
Yo soy Sam (2001)	7,3
Yo, puta	4,2
You Got Served (2004)	2,5
Zandalee: En el límite del deseo (1991)	4,1
Abuelo made in Spain	4,0
Adios cigueña, adios (1971)	5,0
Agitese antes de usarla (1983)	2,8
Amanece, que no es poco (1988)	7,4
Ay, Carmela (1990)	7,1
Barrio	8,5
Belle epoque	7,2
Chechu y familia (1992)	4,4
Como está el servicio (1968)	4,2
Descongélate (2003)	6,0
El abuelo (1998)	7,6
El astronauta (1970)	5,3
El liguero mágico	2,9
El Lute: Camina o revienta	6,5
El pico (1983)	9,4
El robo más grande jamás contado (2002)	5,5
El turismo es un gran invento	4,7
Espérame en el cielo (1988)	7,0
Fin de semana al desnudo (1974)	4,4
Jamon, jamon (1992)	8,2
La bicicleta	8,4
La cabina (1972)	7,2
La ciudad no es para mi (1966)	4,6
La descarriada	3,3
La escopeta nacional	7,3
Las chicas de la Cruz Roja (1958)	5,7
Los bingueros	4,2
Los chulos	2,6
Los energéticos (1979)	3,8
Los liantes	5,0
Los pecados de una chica casi decente (1975)	2,9
Matías, juez de línea	4,1
Nacional III (1982)	6,5
Sabían demasiado (1962)	7,5
Sor Citroen (1967)	4,0
Un rayo de luz (1960)	7,5
Yo, el vaquilla (1985)	5,1
Zampo y yo (1966)	3,9
31 Minutos, la pelicula (2008)	6,1
Air buddies (2006)	5,0
Aladin (1992)	7,8
Antz: Hormigaz	6,8
Asterix: El golpe de Menhir	5,9
Babar en la selva (1989)	6,0
Babe, el cerdito en la ciudad (1998)	6,2
Babe, el cerdito valiente (1995)	7,3
Baby Looney Tunes: La magia de la primavera (2008)	6,5
Barbie en un cuento de Navidad (2008)	5,4
Barbie en: El cascanueces	5,2
Barbie y el castillo de diamantes (2008)	6,1
Barbie y las tres mosqueteras (2009)	4,2
Doraemon y el secreto del laberinto (2002)	5,3
Doraemon y las mil y una aventuras (2000)	6,4
Doraemon y los piratas de los mares del sur (2002)	7,3
Doraemon: El gladiador (2004)	5,0
El bosque de colores (1993)	5,9
El gato con botas (1969)	7,3
El retorno de las brujas (1993)	6,0
El Rey Leon 2: El Tesoro de Simba (1998)	5,8
El Rey Leon 3 (2004)	8,2
El viaje de Popeye (2004)	6,5
En busca del valle encantado	6,9
En busca del valle encantado 10: El viaje de los cuellilargos (2003)	5,6
En busca del Valle Encantado 11: La invasión de los diminusaurios (2004)	5,6
En busca del Valle Encantado 2: Aventuras en el Gran Valle (1994)	5,6
En busca del valle encantado 6: El secreto de la Roca del Surio	5,6
En busca del Valle Encantado 8: La gran helada (2001)	5,6
En busca del valle encantado 9: Travesía a los oceanos (2002)	5,6
Hansel y Gretel: El cuento (2002)	8,4
Hello Kitty: La película (2008)	5,5
La Casa de Mickey Mouse (2006)	-
La maldición de las brujas	6,6
La Princesa Cisne 3 (1998)	6,2
Las aventuras de Enrique y Ana (1981)	3,5
Los supersonicos conocen a los picapiedras (1987)	6,1
Los tres Mosqueteros: Mickey, Donald, Goofy (2004)	6,4
Los viajes de Gulliver	6,9
Mostly ghostly (2008)	4,4
Nicky, la aprendiz de bruja (1989)	7,9
Peter Pan, la gran aventura (2004)	7,1
Ratonpolis	7,0
Rescatando a Papá (2009)	5,3
Scooby Doo (2002)	4,7
Scooby Doo 2: Desatado (2004)	4,8
Scooby Doo conoce a Barman (2002)	6,1
Scooby Doo en el misterio del Faraón (2005)	5,7
Scooby Doo y el fantasma de la bruja (1999)	5,8
Scooby Doo y el monstruo del Lago Ness (2004)	6,1
Scooby Doo y la espada del samurái (2009)	5,5
Scooby Doo y la leyenda del vampiro (2003)	5,5
Scooby Doo y los hermanos Boo (1987)	6,1
Scooby Doo y los invasores alienigenas (2000)	6,1
Scooby Doo: El misterio extraterrestre (2002)	6,1
Snow buddies: Cachorros en la nieve (2008)	5,1
Tintín en América (1991)	5,3
Tintín. El loto azul (1991)	4,8
Todos los perros van al cielo (1989)	6,0
Tom y Jerry: Rumbo a Marte (2005)	4,6
Wickie el bikingo (1974)	7,3
Winnie the Pooh y Heffalump en Halloween: La película (2001)	5,4
A chorus line (1985)	5,8
Baila conmigo (1998)	5,0
Cabaret (1972)	7,8
Camp Rock (2008)	4,5
Cantando bajo la lluvia (1952)	8,4
Chicago (2002)	7,3
Chicas Guepardo: Un mundo (2008)	3,2
Cry-Baby, el lágrima	6,2
Dirty dancing (1987)	6,2
Dirty dancing 2	6,2
Dreamgirls	6,6
El principito (1974)	6,1
El Rock de la cárcel (1957)	6,3
El silencio antes de Bach	7,4
Evita (1996)	6,1
Fama (1980)	6,4
Fiebre del sábado noche (1977)	6,7
Footloose (1984)	5,9
Funny Girl (1968)	7,4
Grease (1978)	7,0
Grease 2 (1982)	7,0
High school musical (2006)	5,1
High School Musical 2 (2008)	4,5
High School Musical 3: Fin de curso (2008)	3,7
Iberia (2005)	6,9
Jonas Brothers: The 3D concert experience (2009)	1,3
La leyenda de la ciudad sin nombre	6,5
Lambada, el baile prohibido (1990)	2,4
Las cosas del querer: Segunda parte (1995)	3,7
Luca (2008)	7,2
Mamma Mia! (2008)	6,6
Michael Jackson: Video Greatest Hits (1995)	7,2
Moulin Rouge (2001)	7,7
Muchas gracias Mr. Scrooge (1970)	7,3
Quiero llenarme de tí (1969)	-
School Rock Band (2009)	5,8
Street dance: Step up 2 (2008)	4,9
Suéltate el pelo (1988)	7,3
Sufre, mamón (1987)	4,0
Sunday School Musical (2008)	2,1
Sweeney Todd: El barbero diabólico de la calle Fleet (2007)	7,8
Una cenicienta moderna 2 (2008)	5,5
Victor o Victoria	7,3
13: La conspiración (2008)	6,7
A crime (2006)	7,6
A espaldas de la ley (1989)	6,0
A la caza (1980)	7,6
A la caza del lobo rojo	6,3
A la deriva (2006)	7,8
A la hora señalada (1995)	8,3
A toda velocidad (2005)	6,4
A todo gas 3: Tokyo Race (2006)	5,6
Abril sangriento (2008)	6,2
Agunos hombres buenos (1992)	7,6
Alguien mueve los hilos (1994)	5,7
Alpha Dog (2006)	6,9
American Psycho 2	7,4
Amnesia (2008)	8,6
Anaconda (1997)	4,2
Anamorph (2007)	5,6
Antes que el diablo sepa que has muerto (2007)	7,4
Arde Mississippi	7,8
Arderás conmigo (2002)	5,1
Asalto al tren Pelham 123 (2009)	6,6
Asesinato en 8 mm (1999)	6,2
Asesinato en 8 mm 2	6,2
Asesinato justo (2008)	6,1
Asesinato... 1,2,3 (2002)	5,9
Asfalto	7,5
Atrapa el fuego (2006)	6,8
Bajo la sal (2008)	6,7
Balas en el desierto	6,1
Basic (2003)	6,3
Battle Royale (2000)	8,0
Believers (2007)	7,3
Breakdown (1997)	6,8
Burn Up (2008)	6,3
Camino de retorno (1989)	5,3
Camino sin retorno (2006)	6,7
Caos (2006)	7,6
Captivity (2006)	4,6
Carlito's Way: Atrapado por su pasado (1993)	7,9
Causa justa (1995)	7,7
Caza al terrorista (1997)	6,8
Caza al terrorista (2004)	6,8
Cellular (2004)	6,5
Chinatown (1974)	8,5
Citizen X: Ciudadano X (1995)	7,7
City Hall: La sombra de la corrupción (1995)	6,1
Cleaner (2009)	6,1
Coma reversible (2006)	4,0
Condenado (2002)	6,1
Conejo en la luna (2004)	6,5
Conspiracion (1997)	6,7
Conspiración en Berlín	5,0
Conspiracion en la red: Anti trust	6,0
Control (2004)	7,8
Corazones en Atlántida (2001)	6,8
Corazones solitarios (2006)	6,5
Crepúsculo: Twilight (2008)	6,8
Crimen en portada (2002)	3,8
Criminal y decente (2000)	6,3
Cuatro sentencias de muerte (2005)	8,4
Death note 2: The last name (2006)	7,5
Deja Vu (2006)	7,0
Desenmascarados (2006)	7,1
Deseo de venganza (2007)	3,4
Digital killer	4,6
Doble cuerpo (1984)	6,4
Duplicity (2009)	6,4
El arte de la venganza (2005)	5,1
El asesino del calendario (1989)	5,3
El aura	6,9
El bosque: The village (2004)	6,6
El buen hijo	5,9
El cartero siempre llama dos veces (1981)	6,4
El cebo (1958)	7,5
El clan de los irlandeses (1990)	7,1
El club de la lucha (1999)	8,8
El código (2002)	6,4
El coleccionista de amantes (1997)	6,4
El Coleccionista de huesos (1999)	6,3
El color de la venganza (2003)	4,6
El color del crimen (2006)	4,9
El corazón del ángel	7,3
El crucifijo de sangre	5,2
El cuerpo del delito (1992)	4,0
El cuervo (1994)	7,6
El Cuervo: Ciudad de Ángeles (1996)	3,9
El cuervo: salvacion (2000)	4,7
El despertar (2004)	6,8
El diablo sobre ruedas (1971)	7,7
El diario de Ellen Rimbauer (2003)	5,1
El dragon rojo (2002)	7,3
